service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Special#962","0","0","0","0","0","0","0","20250907","20251213"
"Special#963","0","0","0","0","0","0","0","20251201","20251201"
"Special#964","0","0","0","0","0","0","0","20251219","20260227"
"Special#965","0","0","0","0","0","0","0","20251017","20251018"
"Special#966","0","0","0","0","0","0","0","20251024","20251101"
"Special#967","0","0","0","0","0","0","0","20251107","20251122"
"Special#968","0","0","0","0","0","0","0","20251003","20251003"
"Special#969","0","0","0","0","0","0","0","20250919","20251213"
"Special#970","0","0","0","0","0","0","0","20250926","20251011"
"Special#971","0","0","0","0","0","0","0","20251025","20251102"
"Special#972","0","0","0","0","0","0","0","20250908","20251212"
"Special#973","0","0","0","0","0","0","0","20251023","20251030"
"Special#974","0","0","0","0","0","0","0","20251020","20251104"
"Special#975","0","0","0","0","0","0","0","20251111","20251121"
"Special#976","0","0","0","0","0","0","0","20251107","20251110"
"Special#977","0","0","0","0","0","0","0","20251103","20251119"
"Special#978","0","0","0","0","0","0","0","20251114","20251121"
"Special#979","0","0","0","0","0","0","0","20251111","20251120"
"Special#980","0","0","0","0","0","0","0","20251110","20251110"
"Special#981","0","0","0","0","0","0","0","20251017","20251121"
"Special#982","0","0","0","0","0","0","0","20250908","20251212"
"Special#983","0","0","0","0","0","0","0","20250915","20251212"
"Special#984","0","0","0","0","0","0","0","20250920","20251213"
"Special#985","0","0","0","0","0","0","0","20251124","20251128"
"Special#986","0","0","0","0","0","0","0","20250925","20251017"
"Special#987","0","0","0","0","0","0","0","20250908","20251212"
"Special#988","0","0","0","0","0","0","0","20251103","20251119"
"Special#989","0","0","0","0","0","0","0","20251024","20251024"
"Special#990","0","0","0","0","0","0","0","20251023","20251030"
"Special#991","0","0","0","0","0","0","0","20251020","20251119"
"Special#992","0","0","0","0","0","0","0","20250908","20251211"
"Special#993","0","0","0","0","0","0","0","20250926","20251212"
"Special#994","0","0","0","0","0","0","0","20251002","20251002"
"Special#995","0","0","0","0","0","0","0","20251018","20251018"
"Special#996","0","0","0","0","0","0","0","20251018","20251024"
"Special#997","0","0","0","0","0","0","0","20251019","20251019"
"Special#998","0","0","0","0","0","0","0","20251018","20251024"
"Special#999","0","0","0","0","0","0","0","20251018","20251024"
"Special#1000","0","0","0","0","0","0","0","20251027","20251121"
"Special#1001","0","0","0","0","0","0","0","20251108","20251122"
"Special#1002","0","0","0","0","0","0","0","20251027","20251123"
"Special#1003","0","0","0","0","0","0","0","20251101","20251123"
"Special#1004","0","0","0","0","0","0","0","20251101","20251123"
"Special#1005","0","0","0","0","0","0","0","20251031","20251122"
"Special#1006","0","0","0","0","0","0","0","20251027","20251122"
"Special#1007","0","0","0","0","0","0","0","20250915","20260226"
"Special#1008","0","0","0","0","0","0","0","20250908","20251029"
"Special#1009","0","0","0","0","0","0","0","20250908","20260227"
"Special#1010","0","0","0","0","0","0","0","20250917","20260227"
"Special#1011","0","0","0","0","0","0","0","20250908","20260228"
"Special#1012","0","0","0","0","0","0","0","20250908","20260228"
"Special#1013","0","0","0","0","0","0","0","20250915","20251008"
"Special#1014","0","0","0","0","0","0","0","20251009","20260227"
"Special#1015","0","0","0","0","0","0","0","20250908","20260227"
"Special#1016","0","0","0","0","0","0","0","20250916","20260226"
"Special#1017","0","0","0","0","0","0","0","20250915","20260226"
"Special#1018","0","0","0","0","0","0","0","20250915","20260227"
"Special#1019","0","0","0","0","0","0","0","20250917","20260226"
"Special#1020","0","0","0","0","0","0","0","20250916","20260224"
"Special#1021","0","0","0","0","0","0","0","20250915","20260227"
"Special#1022","0","0","0","0","0","0","0","20251101","20251121"
"Special#1023","0","0","0","0","0","0","0","20251022","20251121"
"Special#1024","0","0","0","0","0","0","0","20251210","20251211"
"Special#1025","0","0","0","0","0","0","0","20251206","20251211"
"Special#1026","0","0","0","0","0","0","0","20251205","20251209"
"Special#1027","0","0","0","0","0","0","0","20250926","20251011"
"Special#1028","0","0","0","0","0","0","0","20250927","20251006"
"Special#1029","0","0","0","0","0","0","0","20250922","20251017"
"Special#1030","0","0","0","0","0","0","0","20250925","20251011"
"Special#1031","0","0","0","0","0","0","0","20251018","20251119"
"Special#1032","0","0","0","0","0","0","0","20251022","20251122"
"Special#1033","0","0","0","0","0","0","0","20251011","20251011"
"Special#1034","0","0","0","0","0","0","0","20251007","20251017"
"Special#1035","0","0","0","0","0","0","0","20250922","20251123"
"Special#1036","0","0","0","0","0","0","0","20250922","20251013"
"Special#1037","0","0","0","0","0","0","0","20251021","20251121"
"Special#1038","0","0","0","0","0","0","0","20250923","20251017"
"Special#1039","0","0","0","0","0","0","0","20251020","20251117"
"Special#1040","0","0","0","0","0","0","0","20250927","20251013"
"Special#1041","0","0","0","0","0","0","0","20251011","20251017"
"Special#1042","0","0","0","0","0","0","0","20251018","20251116"
"Special#1043","0","0","0","0","0","0","0","20251025","20251123"
"Special#1044","0","0","0","0","0","0","0","20250923","20251017"
"Special#1045","0","0","0","0","0","0","0","20250922","20251016"
"Special#1046","0","0","0","0","0","0","0","20250922","20251017"
"Special#1047","0","0","0","0","0","0","0","20251018","20251122"
"Special#1048","0","0","0","0","0","0","0","20251019","20251123"
"Special#1049","0","0","0","0","0","0","0","20250923","20251012"
"Special#1050","0","0","0","0","0","0","0","20250922","20251011"
"Special#1051","0","0","0","0","0","0","0","20251018","20251121"
"Special#1052","0","0","0","0","0","0","0","20251021","20251123"
"Special#1053","0","0","0","0","0","0","0","20251019","20251123"
"Special#1054","0","0","0","0","0","0","0","20251018","20251121"
"Special#1055","0","0","0","0","0","0","0","20250922","20251013"
"Special#1056","0","0","0","0","0","0","0","20250925","20251017"
"Special#1057","0","0","0","0","0","0","0","20251018","20251122"
"Special#1058","0","0","0","0","0","0","0","20251021","20251123"
"Special#1059","0","0","0","0","0","0","0","20251018","20251123"
"Special#1060","0","0","0","0","0","0","0","20251020","20251121"
"Special#1061","0","0","0","0","0","0","0","20250922","20251016"
"Special#1062","0","0","0","0","0","0","0","20250925","20251017"
"Special#1063","0","0","0","0","0","0","0","20251019","20251121"
"Special#1064","0","0","0","0","0","0","0","20251018","20251123"
"Special#1065","0","0","0","0","0","0","0","20251018","20251122"
"Special#1066","0","0","0","0","0","0","0","20251019","20251123"
"Special#1067","0","0","0","0","0","0","0","20250923","20251016"
"Special#1068","0","0","0","0","0","0","0","20250922","20251017"
"Special#1069","0","0","0","0","0","0","0","20251018","20251122"
"Special#1070","0","0","0","0","0","0","0","20251108","20251123"
"Special#1071","0","0","0","0","0","0","0","20251018","20251121"
"Special#1072","0","0","0","0","0","0","0","20251019","20251123"
"Special#1073","0","0","0","0","0","0","0","20250922","20251017"
"Special#1074","0","0","0","0","0","0","0","20250924","20251013"
"Special#1075","0","0","0","0","0","0","0","20251020","20251122"
"Special#1076","0","0","0","0","0","0","0","20251018","20251123"
"Special#1077","0","0","0","0","0","0","0","20251020","20251123"
"Special#1078","0","0","0","0","0","0","0","20251018","20251120"
"Special#1079","0","0","0","0","0","0","0","20250926","20251017"
"Special#1080","0","0","0","0","0","0","0","20250922","20251016"
"Special#1081","0","0","0","0","0","0","0","20251019","20251123"
"Special#1082","0","0","0","0","0","0","0","20251018","20251122"
"Special#1083","0","0","0","0","0","0","0","20251018","20251122"
"Special#1084","0","0","0","0","0","0","0","20251020","20251123"
"Special#1085","0","0","0","0","0","0","0","20250922","20251006"
"Special#1086","0","0","0","0","0","0","0","20250926","20251017"
"Special#1087","0","0","0","0","0","0","0","20251019","20251123"
"Special#1088","0","0","0","0","0","0","0","20251018","20251120"
"Special#1089","0","0","0","0","0","0","0","20250927","20251011"
"Special#1090","0","0","0","0","0","0","0","20250922","20251016"
"Special#1091","0","0","0","0","0","0","0","20251017","20251123"
"Special#1092","0","0","0","0","0","0","0","20250926","20251013"
"Special#1093","0","0","0","0","0","0","0","20250922","20251016"
"Special#1094","0","0","0","0","0","0","0","20251018","20251122"
"Special#1095","0","0","0","0","0","0","0","20251121","20251129"
"Special#1096","0","0","0","0","0","0","0","20251121","20251204"
"Special#1097","0","0","0","0","0","0","0","20251124","20251204"
"Special#1098","0","0","0","0","0","0","0","20251117","20251204"
"Special#1099","0","0","0","0","0","0","0","20251208","20251212"
"Special#1100","0","0","0","0","0","0","0","20250922","20250926"
"Special#1101","0","0","0","0","0","0","0","20250922","20250926"
"Special#1102","0","0","0","0","0","0","0","20251205","20251211"
"Special#1103","0","0","0","0","0","0","0","20251205","20251206"
"Special#1104","0","0","0","0","0","0","0","20250926","20250926"
"Special#1105","0","0","0","0","0","0","0","20251205","20251211"
"Special#1106","0","0","0","0","0","0","0","20251206","20251210"
"Special#1107","0","0","0","0","0","0","0","20251206","20251210"
"Special#1108","0","0","0","0","0","0","0","20251205","20251208"
"Special#1109","0","0","0","0","0","0","0","20251209","20251209"
"Special#1110","0","0","0","0","0","0","0","20250922","20251121"
"Special#1111","0","0","0","0","0","0","0","20250927","20251012"
"Special#1112","0","0","0","0","0","0","0","20250925","20251016"
"Special#1113","0","0","0","0","0","0","0","20251020","20251121"
"Special#1114","0","0","0","0","0","0","0","20250922","20251017"
"Special#1115","0","0","0","0","0","0","0","20251027","20251027"
"Special#1116","0","0","0","0","0","0","0","20251020","20251021"
"Special#1117","0","0","0","0","0","0","0","20250922","20251017"
"Special#1118","0","0","0","0","0","0","0","20250926","20251007"
"Special#1119","0","0","0","0","0","0","0","20250927","20251012"
"Special#1120","0","0","0","0","0","0","0","20251026","20251123"
"Special#1121","0","0","0","0","0","0","0","20251004","20251005"
"Special#1122","0","0","0","0","0","0","0","20251018","20251115"
"Special#1123","0","0","0","0","0","0","0","20251018","20251120"
"Special#1124","0","0","0","0","0","0","0","20251021","20251123"
"Special#1125","0","0","0","0","0","0","0","20250926","20251016"
"Special#1126","0","0","0","0","0","0","0","20251020","20251123"
"Special#1127","0","0","0","0","0","0","0","20250922","20251017"
"Special#1128","0","0","0","0","0","0","0","20251018","20251122"
"Special#1129","0","0","0","0","0","0","0","20251020","20251123"
"Special#1130","0","0","0","0","0","0","0","20251018","20251120"
"Special#1131","0","0","0","0","0","0","0","20250925","20251017"
"Special#1132","0","0","0","0","0","0","0","20251020","20251122"
"Special#1133","0","0","0","0","0","0","0","20250922","20251012"
"Special#1134","0","0","0","0","0","0","0","20251018","20251123"
"Special#1135","0","0","0","0","0","0","0","20251018","20251121"
"Special#1136","0","0","0","0","0","0","0","20251021","20251123"
"Special#1137","0","0","0","0","0","0","0","20250925","20251007"
"Special#1138","0","0","0","0","0","0","0","20251019","20251123"
"Special#1139","0","0","0","0","0","0","0","20250922","20251017"
"Special#1140","0","0","0","0","0","0","0","20251018","20251122"
"Special#1141","0","0","0","0","0","0","0","20251018","20251122"
"Special#1142","0","0","0","0","0","0","0","20251019","20251123"
"Special#1143","0","0","0","0","0","0","0","20250922","20251013"
"Special#1144","0","0","0","0","0","0","0","20251018","20251123"
"Special#1145","0","0","0","0","0","0","0","20250926","20251017"
"Special#1146","0","0","0","0","0","0","0","20251019","20251122"
"Special#1147","0","0","0","0","0","0","0","20251021","20251120"
"Special#1148","0","0","0","0","0","0","0","20251018","20251123"
"Special#1149","0","0","0","0","0","0","0","20250922","20251017"
"Special#1150","0","0","0","0","0","0","0","20251018","20251123"
"Special#1151","0","0","0","0","0","0","0","20250926","20251016"
"Special#1152","0","0","0","0","0","0","0","20251019","20251122"
"Special#1153","0","0","0","0","0","0","0","20251019","20251123"
"Special#1154","0","0","0","0","0","0","0","20251018","20251119"
"Special#1155","0","0","0","0","0","0","0","20250925","20251013"
"Special#1156","0","0","0","0","0","0","0","20251018","20251123"
"Special#1157","0","0","0","0","0","0","0","20250922","20251017"
"Special#1158","0","0","0","0","0","0","0","20251022","20251122"
"Special#1159","0","0","0","0","0","0","0","20251018","20251123"
"Special#1160","0","0","0","0","0","0","0","20251019","20251120"
"Special#1161","0","0","0","0","0","0","0","20250922","20251016"
"Special#1162","0","0","0","0","0","0","0","20251018","20251122"
"Special#1163","0","0","0","0","0","0","0","20250925","20251017"
"Special#1164","0","0","0","0","0","0","0","20251019","20251123"
"Special#1165","0","0","0","0","0","0","0","20250923","20251017"
"Special#1166","0","0","0","0","0","0","0","20251023","20251122"
"Special#1167","0","0","0","0","0","0","0","20250922","20251011"
"Special#1168","0","0","0","0","0","0","0","20251020","20251113"
"Special#1169","0","0","0","0","0","0","0","20250928","20251012"
"Special#1170","0","0","0","0","0","0","0","20251026","20251116"
"Special#1171","0","0","0","0","0","0","0","20250924","20251016"
"Special#1172","0","0","0","0","0","0","0","20251020","20251121"
"Special#1173","0","0","0","0","0","0","0","20250922","20251013"
"Special#1174","0","0","0","0","0","0","0","20251021","20251122"
"Special#1175","0","0","0","0","0","0","0","20250928","20251012"
"Special#1176","0","0","0","0","0","0","0","20251206","20251206"
"Special#1177","0","0","0","0","0","0","0","20251121","20251121"
"Special#1178","0","0","0","0","0","0","0","20251122","20251204"
"Special#1179","0","0","0","0","0","0","0","20250922","20251017"
"Special#1180","0","0","0","0","0","0","0","20250926","20251121"
"Special#1181","0","0","0","0","0","0","0","20250926","20251121"
"Special#1182","0","0","0","0","0","0","0","20250925","20251120"
"Special#1183","0","0","0","0","0","0","0","20251013","20251013"
"Special#1184","0","0","0","0","0","0","0","20250925","20251120"
"Special#1185","0","0","0","0","0","0","0","20251108","20251109"
"Special#1186","0","0","0","0","0","0","0","20250925","20251120"
"Special#1187","0","0","0","0","0","0","0","20251014","20251014"
"Special#1188","0","0","0","0","0","0","0","20251109","20251110"
"Special#1189","0","0","0","0","0","0","0","20251018","20251123"
"Special#1190","0","0","0","0","0","0","0","20251018","20251122"
"Special#1191","0","0","0","0","0","0","0","20251224","20260106"
"Special#1192","0","0","0","0","0","0","0","20251214","20260228"
"Special#1193","0","0","0","0","0","0","0","20251214","20260228"
"Special#1194","0","0","0","0","0","0","0","20251215","20260227"
"Special#1195","0","0","0","0","0","0","0","20251205","20251207"
"Special#1196","0","0","0","0","0","0","0","20251205","20251205"
"Special#1197","0","0","0","0","0","0","0","20251208","20251209"
"Special#1198","0","0","0","0","0","0","0","20250922","20251212"
"Special#1199","0","0","0","0","0","0","0","20251110","20251114"
"Special#1200","0","0","0","0","0","0","0","20250922","20251212"
"Special#1201","0","0","0","0","0","0","0","20250928","20251213"
"Special#1202","0","0","0","0","0","0","0","20251020","20251121"
"Special#1203","0","0","0","0","0","0","0","20250922","20251123"
"Special#1204","0","0","0","0","0","0","0","20251125","20251213"
"Special#1205","0","0","0","0","0","0","0","20251018","20251123"
"Special#1206","0","0","0","0","0","0","0","20250927","20251213"
"Special#1207","0","0","0","0","0","0","0","20250928","20251207"
"Special#1208","0","0","0","0","0","0","0","20251124","20251213"
"Special#1209","0","0","0","0","0","0","0","20250922","20251123"
"Special#1210","0","0","0","0","0","0","0","20251124","20251213"
"Special#1211","0","0","0","0","0","0","0","20250922","20251213"
"Special#1212","0","0","0","0","0","0","0","20250927","20251011"
"Special#1213","0","0","0","0","0","0","0","20250928","20251123"
"Special#1214","0","0","0","0","0","0","0","20251206","20251213"
"Special#1215","0","0","0","0","0","0","0","20250922","20251122"
"Special#1216","0","0","0","0","0","0","0","20251128","20251212"
"Special#1217","0","0","0","0","0","0","0","20251124","20251213"
"Special#1218","0","0","0","0","0","0","0","20250922","20251122"
"Special#1219","0","0","0","0","0","0","0","20250922","20251122"
"Special#1220","0","0","0","0","0","0","0","20251208","20251211"
"Special#1221","0","0","0","0","0","0","0","20251213","20251213"
"Special#1222","0","0","0","0","0","0","0","20251201","20251204"
"Special#1223","0","0","0","0","0","0","0","20251124","20251127"
"Special#1224","0","0","0","0","0","0","0","20250922","20251128"
"Special#1225","0","0","0","0","0","0","0","20251206","20251207"
"Special#1226","0","0","0","0","0","0","0","20251124","20251130"
"Special#1227","0","0","0","0","0","0","0","20251205","20251211"
"Special#1228","0","0","0","0","0","0","0","20251201","20251213"
"Special#1229","0","0","0","0","0","0","0","20250922","20251212"
"Special#1230","0","0","0","0","0","0","0","20250927","20251213"
"Special#1231","0","0","0","0","0","0","0","20251004","20251004"
"Special#1232","0","0","0","0","0","0","0","20251020","20251121"
"Special#1233","0","0","0","0","0","0","0","20250927","20251213"
"Special#1234","0","0","0","0","0","0","0","20250922","20251212"
"Special#1235","0","0","0","0","0","0","0","20250928","20251121"
"Special#1236","0","0","0","0","0","0","0","20251128","20251130"
"Special#1237","0","0","0","0","0","0","0","20251205","20251207"
"Special#1238","0","0","0","0","0","0","0","20250922","20251007"
"Special#1239","0","0","0","0","0","0","0","20250928","20251017"
"Special#1240","0","0","0","0","0","0","0","20251008","20251008"
"Special#1241","0","0","0","0","0","0","0","20250923","20250925"
"Special#1242","0","0","0","0","0","0","0","20250922","20251007"
"Special#1243","0","0","0","0","0","0","0","20250929","20251016"
"Special#1244","0","0","0","0","0","0","0","20250928","20251012"
"Special#1245","0","0","0","0","0","0","0","20250927","20250927"
"Special#1246","0","0","0","0","0","0","0","20251005","20251005"
"Special#1247","0","0","0","0","0","0","0","20251003","20251004"
"Special#1248","0","0","0","0","0","0","0","20250928","20251016"
"Special#1249","0","0","0","0","0","0","0","20250927","20251017"
"Special#1250","0","0","0","0","0","0","0","20250923","20251005"
"Special#1251","0","0","0","0","0","0","0","20250922","20250922"
"Special#1252","0","0","0","0","0","0","0","20250929","20251001"
"Special#1253","0","0","0","0","0","0","0","20251002","20251012"
"Special#1254","0","0","0","0","0","0","0","20251006","20251007"
"Special#1255","0","0","0","0","0","0","0","20251002","20251016"
"Special#1256","0","0","0","0","0","0","0","20250922","20251001"
"Special#1257","0","0","0","0","0","0","0","20250922","20251017"
"Special#1258","0","0","0","0","0","0","0","20251128","20251128"
"Special#1259","0","0","0","0","0","0","0","20251026","20251116"
"Special#1260","0","0","0","0","0","0","0","20251020","20251120"
"Special#1261","0","0","0","0","0","0","0","20251018","20251116"
"Special#1262","0","0","0","0","0","0","0","20251018","20251120"
"Special#1263","0","0","0","0","0","0","0","20251018","20251116"
"Special#1264","0","0","0","0","0","0","0","20251027","20251120"
"Special#1265","0","0","0","0","0","0","0","20251018","20251120"
"Special#1266","0","0","0","0","0","0","0","20251115","20251116"
"Special#1267","0","0","0","0","0","0","0","20251018","20251026"
"Special#1268","0","0","0","0","0","0","0","20251027","20251109"
"Special#1269","0","0","0","0","0","0","0","20251110","20251116"
"Special#1270","0","0","0","0","0","0","0","20251101","20251120"
"Special#1271","0","0","0","0","0","0","0","20251018","20251026"
"Special#1272","0","0","0","0","0","0","0","20251108","20251116"
"Special#1273","0","0","0","0","0","0","0","20251106","20251106"
"Special#1274","0","0","0","0","0","0","0","20251027","20251114"
"Special#1275","0","0","0","0","0","0","0","20251020","20251121"
"Special#1276","0","0","0","0","0","0","0","20251023","20251023"
"Special#1277","0","0","0","0","0","0","0","20251027","20251120"
"Special#1278","0","0","0","0","0","0","0","20251103","20251120"
"Special#1279","0","0","0","0","0","0","0","20251020","20251102"
"Special#1280","0","0","0","0","0","0","0","20251020","20251120"
"Special#1281","0","0","0","0","0","0","0","20251103","20251113"
"Special#1282","0","0","0","0","0","0","0","20251020","20251102"
"Special#1283","0","0","0","0","0","0","0","20251103","20251113"
"Special#1284","0","0","0","0","0","0","0","20251019","20251102"
"Special#1285","0","0","0","0","0","0","0","20251019","20251031"
"Special#1286","0","0","0","0","0","0","0","20251019","20251120"
"Special#1287","0","0","0","0","0","0","0","20251105","20251106"
"Special#1288","0","0","0","0","0","0","0","20251117","20251120"
"Special#1289","0","0","0","0","0","0","0","20251103","20251118"
"Special#1290","0","0","0","0","0","0","0","20251021","20251119"
"Special#1291","0","0","0","0","0","0","0","20251022","20251102"
"Special#1292","0","0","0","0","0","0","0","20251128","20251130"
"Special#1293","0","0","0","0","0","0","0","20251124","20251201"
"Special#1294","0","0","0","0","0","0","0","20251125","20251212"
"Special#1295","0","0","0","0","0","0","0","20251124","20251213"
"Special#1296","0","0","0","0","0","0","0","20251118","20251118"
"Special#1297","0","0","0","0","0","0","0","20251117","20251117"
"Special#1298","0","0","0","0","0","0","0","20251119","20251119"
"Special#1299","0","0","0","0","0","0","0","20251120","20251120"
"Special#1300","0","0","0","0","0","0","0","20251114","20251114"
"Special#1301","0","0","0","0","0","0","0","20251117","20251121"
"Special#1302","0","0","0","0","0","0","0","20251114","20251121"
"Special#1303","0","0","0","0","0","0","0","20250927","20251123"
"Special#1304","0","0","0","0","0","0","0","20251018","20251130"
"Special#1305","0","0","0","0","0","0","0","20250922","20251122"
"Special#1306","0","0","0","0","0","0","0","20251020","20251122"
"Special#1307","0","0","0","0","0","0","0","20250922","20251121"
"Special#1308","0","0","0","0","0","0","0","20250927","20251012"
"Special#1309","0","0","0","0","0","0","0","20250922","20251016"
"Special#1310","0","0","0","0","0","0","0","20250922","20251017"
"Special#1311","0","0","0","0","0","0","0","20251018","20251123"
"Special#1312","0","0","0","0","0","0","0","20251114","20251121"
"Special#1313","0","0","0","0","0","0","0","20251205","20251209"
"Special#1314","0","0","0","0","0","0","0","20250927","20251213"
"Special#1315","0","0","0","0","0","0","0","20250928","20250928"
"Special#1316","0","0","0","0","0","0","0","20250922","20251212"
"Special#1317","0","0","0","0","0","0","0","20251124","20251124"
"Special#1318","0","0","0","0","0","0","0","20250922","20251017"
"Special#1319","0","0","0","0","0","0","0","20251009","20251009"
"Special#1320","0","0","0","0","0","0","0","20250922","20251213"
"Special#1321","0","0","0","0","0","0","0","20251128","20251213"
"Special#1322","0","0","0","0","0","0","0","20250922","20251213"
"Special#1323","0","0","0","0","0","0","0","20251124","20251212"
"Special#1324","0","0","0","0","0","0","0","20251124","20251213"
"Special#1325","0","0","0","0","0","0","0","20251018","20251120"
"Special#1326","0","0","0","0","0","0","0","20251018","20251118"
"Special#1327","0","0","0","0","0","0","0","20250922","20251213"
"Special#1328","0","0","0","0","0","0","0","20251106","20251120"
"Special#1329","0","0","0","0","0","0","0","20251019","20251116"
"Special#1330","0","0","0","0","0","0","0","20251019","20251116"
"Special#1331","0","0","0","0","0","0","0","20250928","20251012"
"Special#1332","0","0","0","0","0","0","0","20250925","20251017"
"Special#1333","0","0","0","0","0","0","0","20250929","20251004"
"Special#1334","0","0","0","0","0","0","0","20250922","20250924"
"Special#1335","0","0","0","0","0","0","0","20251001","20251001"
"Special#1336","0","0","0","0","0","0","0","20250922","20250930"
"Special#1337","0","0","0","0","0","0","0","20250925","20250925"
"Special#1338","0","0","0","0","0","0","0","20251009","20251010"
"Special#1339","0","0","0","0","0","0","0","20251011","20251016"
"Special#1340","0","0","0","0","0","0","0","20251010","20251017"
"Special#1341","0","0","0","0","0","0","0","20250929","20251009"
"Special#1342","0","0","0","0","0","0","0","20251020","20251120"
"Special#1343","0","0","0","0","0","0","0","20251018","20251120"
"Special#1344","0","0","0","0","0","0","0","20251101","20251116"
"Special#1345","0","0","0","0","0","0","0","20251027","20251117"
"Special#1346","0","0","0","0","0","0","0","20251020","20251116"
"Special#1347","0","0","0","0","0","0","0","20251019","20251109"
"Special#1348","0","0","0","0","0","0","0","20251019","20251116"
"Special#1349","0","0","0","0","0","0","0","20251020","20251120"
"Special#1350","0","0","0","0","0","0","0","20251020","20251120"
"Special#1351","0","0","0","0","0","0","0","20251020","20251113"
"Special#1352","0","0","0","0","0","0","0","20251101","20251109"
"Special#1353","0","0","0","0","0","0","0","20251027","20251120"
"Special#1354","0","0","0","0","0","0","0","20251019","20251026"
"Special#1355","0","0","0","0","0","0","0","20251025","20251115"
"Special#1356","0","0","0","0","0","0","0","20251020","20251120"
"Special#1357","0","0","0","0","0","0","0","20251018","20251114"
"Special#1358","0","0","0","0","0","0","0","20251119","20251120"
"Special#1359","0","0","0","0","0","0","0","20251205","20251211"
"Special#1360","0","0","0","0","0","0","0","20251018","20251115"
"Special#1361","0","0","0","0","0","0","0","20251027","20251120"
"Special#1362","0","0","0","0","0","0","0","20251019","20251116"
"Special#1363","0","0","0","0","0","0","0","20251102","20251109"
"Special#1364","0","0","0","0","0","0","0","20251115","20251121"
"Special#1365","0","0","0","0","0","0","0","20251020","20251103"
"Special#1366","0","0","0","0","0","0","0","20251104","20251121"
"Special#1367","0","0","0","0","0","0","0","20251018","20251103"
"Special#1368","0","0","0","0","0","0","0","20251104","20251123"
"Special#1369","0","0","0","0","0","0","0","20250922","20251213"
"Special#1370","0","0","0","0","0","0","0","20251018","20251123"
"Special#1371","0","0","0","0","0","0","0","20250922","20251213"
"Special#1372","0","0","0","0","0","0","0","20251016","20251016"
"Special#1373","0","0","0","0","0","0","0","20251018","20251123"
"Special#1374","0","0","0","0","0","0","0","20251028","20251106"
"Special#1375","0","0","0","0","0","0","0","20251112","20251112"
"Special#1376","0","0","0","0","0","0","0","20251127","20251127"
"Special#1377","0","0","0","0","0","0","0","20251017","20251103"
"Special#1378","0","0","0","0","0","0","0","20251104","20251123"
"Special#1379","0","0","0","0","0","0","0","20251109","20251116"
"Special#1380","0","0","0","0","0","0","0","20251122","20251122"
"Special#1381","0","0","0","0","0","0","0","20251111","20251111"
"Special#1382","0","0","0","0","0","0","0","20251019","20251116"
"Special#1383","0","0","0","0","0","0","0","20251017","20251123"
"Special#1384","0","0","0","0","0","0","0","20250930","20251211"
"Special#1385","0","0","0","0","0","0","0","20250922","20251213"
"Special#1386","0","0","0","0","0","0","0","20250929","20251210"
"Special#1387","0","0","0","0","0","0","0","20251018","20251115"
"Special#1388","0","0","0","0","0","0","0","20251104","20251123"
"Special#1389","0","0","0","0","0","0","0","20251020","20251103"
"Special#1390","0","0","0","0","0","0","0","20251022","20251023"
"Special#1391","0","0","0","0","0","0","0","20250927","20251213"
"Special#1392","0","0","0","0","0","0","0","20251108","20251123"
"Special#1393","0","0","0","0","0","0","0","20251018","20251101"
"Special#1394","0","0","0","0","0","0","0","20251028","20251103"
"Special#1395","0","0","0","0","0","0","0","20251104","20251106"
"Special#1396","0","0","0","0","0","0","0","20251107","20251123"
"Special#1397","0","0","0","0","0","0","0","20250929","20250929"
"Special#1398","0","0","0","0","0","0","0","20250922","20251210"
"Special#1399","0","0","0","0","0","0","0","20250927","20251213"
"Special#1400","0","0","0","0","0","0","0","20251016","20251017"
"Special#1401","0","0","0","0","0","0","0","20251101","20251112"
"Special#1402","0","0","0","0","0","0","0","20251018","20251115"
"Special#1403","0","0","0","0","0","0","0","20251019","20251123"
"Special#1404","0","0","0","0","0","0","0","20251020","20251106"
"Special#1405","0","0","0","0","0","0","0","20251019","20251026"
"Special#1406","0","0","0","0","0","0","0","20251020","20251103"
"Special#1407","0","0","0","0","0","0","0","20251107","20251123"
"Special#1408","0","0","0","0","0","0","0","20251114","20251116"
"Special#1409","0","0","0","0","0","0","0","20250922","20251213"
"Special#1410","0","0","0","0","0","0","0","20250927","20251213"
"Special#1411","0","0","0","0","0","0","0","20251015","20251015"
"Special#1412","0","0","0","0","0","0","0","20251128","20251210"
"Special#1413","0","0","0","0","0","0","0","20250922","20251213"
"Special#1414","0","0","0","0","0","0","0","20251013","20251017"
"Special#1415","0","0","0","0","0","0","0","20250922","20251009"
"Special#1416","0","0","0","0","0","0","0","20250927","20251213"
"Special#1417","0","0","0","0","0","0","0","20251010","20251210"
"Special#1418","0","0","0","0","0","0","0","20251006","20251006"
"Special#1419","0","0","0","0","0","0","0","20251012","20251017"
"Special#1420","0","0","0","0","0","0","0","20251205","20251212"
"Special#1421","0","0","0","0","0","0","0","20251201","20251213"
"Special#1422","0","0","0","0","0","0","0","20251201","20251212"
"Special#1423","0","0","0","0","0","0","0","20251214","20260228"
"Special#1424","0","0","0","0","0","0","0","20260117","20260201"
"Special#1425","0","0","0","0","0","0","0","20251214","20260228"
"Special#1426","0","0","0","0","0","0","0","20260113","20260206"
"Special#1427","0","0","0","0","0","0","0","20251214","20260112"
